;Unnamed: 0;detail_id;order_id;dishes_id;logicprn_name;parent_class_name;dishes_name;itemis_add;counts;amounts;cost;place_order_time;discount_amt;discount_reason;kick_back;add_inprice;add_info;bar_code;picture_file;emp_id
185;185;2830;405;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-12 12:55:17;;;;0;;;caipu/202006.jpg;1155
186;186;2835;405;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 12:55:43;;;;0;;;caipu/601005.jpg;1155
187;187;2837;405;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-12 12:55:52;;;;0;;;caipu/601002.jpg;1155
188;188;2841;405;610014;;;Ω”Ò¡º‘µ;0;1;30;;2016-08-12 12:56:09;;;;0;;;caipu/302003.jpg;1155
189;189;2838;405;610017;;;À·¿±≈∫∂°;0;1;33;;2016-08-12 12:56:19;;;;0;;;caipu/302006.jpg;1155
190;190;2843;405;610019;;;∞◊’∂º¶;0;1;88;;2016-08-12 12:56:38;;;;0;;;caipu/204002.jpg;1155
191;191;2850;405;610034;;;∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠;0;1;159;;2016-08-12 12:57:03;;;;0;;;caipu/402003.jpg;1155
192;192;2853;405;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-12 12:57:23;;;;0;;;caipu/404002.jpg;1155
193;193;2854;405;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 12:58:07;;;;0;;;caipu/303004.jpg;1155
194;194;2858;405;610031;;;Ã«¥◊ﬁ¨«—¡Ô«‡ª®;0;1;33;;2016-08-12 12:59:19;;;;0;;;caipu/304005.jpg;1155
195;195;2872;405;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-12 13:00:38;;;;0;;;caipu/301001.jpg;1155
196;196;2875;405;609995;;;"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤


";0;1;35;;2016-08-12 13:01:02;;;;0;;;caipu/201005.jpg;1155
197;197;2983;421;609940;;;«Â’Ùµ˚”„;0;1;56;;2016-08-12 13:22:23;;;;0;;;caipu/103001.jpg;1225
198;198;2984;421;609939;;;œ„πΩº¶»‚÷‡;0;1;15;;2016-08-12 13:22:26;;;;0;;;caipu/602005.jpg;1225
199;199;2987;421;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-12 13:23:09;;;;0;;;caipu/201002.jpg;1225
200;200;2985;421;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-12 13:23:16;;;;0;;;caipu/203002.jpg;1225
201;201;2988;421;610035;;;ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆;0;1;46;;2016-08-12 13:24:28;;;;0;;;caipu/402004.jpg;1225
202;202;2990;421;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 13:25:26;;;;0;;;caipu/303004.jpg;1225
203;203;2992;421;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 13:26:55;;;;0;;;caipu/601005.jpg;1225
204;204;2993;421;610002;;;¿œ Ω√Ê∞¸;0;1;19;;2016-08-12 13:27:43;;;;0;;;caipu/503001.jpg;1225
205;205;2996;421;610026;;;”Ò÷Òƒœ±±–”—ºÕ»Ã¿;0;1;35;;2016-08-12 13:28:17;;;;0;;;caipu/204009.jpg;1225
206;206;894;170;609955;;;∫Ïæ∆Ï¿—Ú»‚;0;1;108;;2016-08-12 13:33:28;;;;0;;;caipu/202001.jpg;1539
207;207;890;170;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-12 13:33:46;;;;0;;;caipu/103003.jpg;1539
208;208;889;170;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-12 13:33:58;;;;0;;;caipu/102001.jpg;1539
209;209;899;170;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 13:35:05;;;;0;;;caipu/303004.jpg;1539
210;210;896;170;609981;;;π‘≤Ë€ËΩ∏Î◊”Ã¿;0;1;48;;2016-08-12 13:35:19;;;;0;;;caipu/205001.jpg;1539
211;211;897;170;610029;;;ª∆ª®≤À≥¥ƒæ∂˙;0;1;35;;2016-08-12 13:35:50;;;;0;;;caipu/304003.jpg;1539
212;212;900;170;610035;;;ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆;0;1;46;;2016-08-12 13:36:07;;;;0;;;caipu/402004.jpg;1539
213;213;902;170;610053;;;µ∞Ã¢;0;1;8;;2016-08-12 13:36:22;;;;0;;;caipu/501002.jpg;1539
214;214;904;170;610009;;;∫⁄√◊¡µ…œ∆œÃ—;0;1;33;;2016-08-12 13:36:34;;;;0;;;caipu/601003.jpg;1539
215;215;901;170;610052;;;ª∆”Õ«˙∆Ê±˝∏…;0;1;16;;2016-08-12 13:36:42;;;;0;;;caipu/501001.jpg;1539
216;216;905;170;609936;;;∆§µ∞ ›»‚÷‡;0;1;16;;2016-08-12 13:37:25;;;;0;;;caipu/602002.jpg;1539
217;217;906;170;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 13:39:36;;;;0;;;caipu/601005.jpg;1539
218;218;2626;389;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-12 13:42:58;;;;0;;;caipu/101003.jpg;1523
219;219;2630;389;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-12 13:44:02;;;;0;;;caipu/201002.jpg;1523
220;220;2632;389;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-12 13:47:21;;;;0;;;caipu/301002.jpg;1523
221;221;2631;389;610044;;;ƒæ–ÎÕ„∂π;0;1;32;;2016-08-12 13:47:46;;;;0;;;caipu/305003.jpg;1523
222;222;2635;389;610010;;;∞◊∑π/–°ÕÎ;0;1;1;;2016-08-12 13:48:26;;;;0;;;caipu/601004.jpg;1523
223;223;2637;389;609979;;;œ √¿˜≠”„;0;1;55;;2016-08-12 13:49:57;;;;0;;;caipu/106004.jpg;1523
224;224;4912;601;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-12 17:25:35;;;;0;;;caipu/202006.jpg;1010
225;225;4916;601;610038;;;÷•¬Èøæ◊œ≤À;0;1;25;;2016-08-12 17:26:53;;;;0;;;caipu/105002.jpg;1010
226;226;4919;601;610018;;;"’’…’º¶Õ»


";0;1;16;;2016-08-12 17:27:56;;;;0;;;caipu/204001.jpg;1010
227;227;4921;601;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 17:29:24;;;;0;;;caipu/303004.jpg;1010
228;228;4930;601;610053;;;µ∞Ã¢;0;1;8;;2016-08-12 17:30:26;;;;0;;;caipu/501002.jpg;1010
229;229;4935;601;609997;;;¥Ú¬±√Ê;0;1;26;;2016-08-12 17:31:02;;;;0;;;caipu/603001.jpg;1010
230;230;4932;601;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-12 17:31:27;;;;0;;;caipu/603002.jpg;1010
231;231;5963;699;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-12 18:07:37;;;;0;;;caipu/101006.jpg;1146
232;232;5964;699;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-12 18:10:30;;;;0;;;caipu/202006.jpg;1146
233;233;5781;684;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-12 18:10:56;;;;0;;;caipu/101002.jpg;1094
234;234;3366;453;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-12 18:11:22;;;;0;;;caipu/101006.jpg;987
235;235;3374;453;610015;;;¥–”Õ¡π∞Ë≈∫∆¨;0;1;30;;2016-08-12 18:12:33;;;;0;;;caipu/302004.jpg;987
236;236;3367;453;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-12 18:12:37;;;;0;;;caipu/202003.jpg;987
237;237;3368;453;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-12 18:13:53;;;;0;;;caipu/202006.jpg;987
238;238;5782;684;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-12 18:15:14;;;;0;;;caipu/203003.jpg;1094
239;239;3369;453;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-12 18:16:15;;;;0;;;caipu/102001.jpg;987
240;240;5783;684;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-12 18:16:54;;;;0;;;caipu/202003.jpg;1094
241;241;5965;699;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 18:17:01;;;;0;;;caipu/303004.jpg;1146
242;242;5784;684;609982;;;"ŒÂœ„Ω¥¬ø»‚


";0;1;52;;2016-08-12 18:17:34;;;;0;;;caipu/205002.jpg;1094
243;243;3371;453;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-12 18:17:37;;;;0;;;caipu/201002.jpg;987
244;244;5966;699;610010;;;∞◊∑π/–°ÕÎ;0;2;1;;2016-08-12 18:17:43;;;;0;;;caipu/601004.jpg;1146
245;245;5967;699;610056;;;÷Ω±≠µ∞∏‚;0;1;8;;2016-08-12 18:18:51;;;;0;;;caipu/501005.jpg;1146
246;246;5968;699;609986;;;π˛∂˚±ı∆°æ∆πﬁ◊∞;0;2;7;;2016-08-12 18:19:12;;;;0;;;caipu/403001.jpg;1146
247;247;3372;453;610010;;;∞◊∑π/–°ÕÎ;0;6;1;;2016-08-12 18:19:16;;;;0;;;caipu/601004.jpg;987
248;248;5785;684;609996;;;≈£Œ≤Ã¿;0;1;40;;2016-08-12 18:20:30;;;;0;;;caipu/201006.jpg;1094
249;249;5788;684;610022;;;∫ºΩ∑º¶’‰;0;1;58;;2016-08-12 18:21:01;;;;0;;;caipu/204005.jpg;1094
250;250;5786;684;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 18:21:21;;;;0;;;caipu/303004.jpg;1094
251;251;5787;684;609950;;;¥ÛÀ‚‹»≤À;0;1;30;;2016-08-12 18:21:26;;;;0;;;caipu/303001.jpg;1094
252;252;3375;453;610033;;;"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï


";0;1;32;;2016-08-12 18:24:08;;;;0;;;caipu/402002.jpg;987
253;253;3379;453;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-12 18:26:42;;;;0;;;caipu/203004.jpg;987
254;254;5789;684;610071;;; 42∂»∫£÷Æ¿∂;0;1;99;;2016-08-12 18:28:30;;;;0;;;caipu/401004.jpg;1094
255;255;3653;479;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-12 18:51:41;;;;0;;;caipu/101001.jpg;1276
256;256;3654;479;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-12 18:52:34;;;;0;;;caipu/203003.jpg;1276
257;257;3656;479;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-12 18:54:08;;;;0;;;caipu/301004.jpg;1276
258;258;3655;479;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-12 18:54:15;;;;0;;;caipu/101003.jpg;1276
259;259;3657;479;609983;;;∏…π¯ÃÔº¶;0;1;88;;2016-08-12 18:55:31;;;;0;;;caipu/205003.jpg;1276
260;260;3660;479;610070;;;52∂»„Ú÷›¿œΩ— ;0;1;159;;2016-08-12 18:57:15;;;;0;;;caipu/401003.jpg;1276
261;261;3658;479;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-12 18:57:20;;;;0;;;caipu/104002.jpg;1276
262;262;3662;479;610014;;;Ω”Ò¡º‘µ;0;1;30;;2016-08-12 18:58:45;;;;0;;;caipu/302003.jpg;1276
263;263;3664;479;609972;;;∫ÀÃ“∆œÃ—∏…Õ¡Àæ;0;1;19;;2016-08-12 19:00:38;;;;0;;;caipu/502002.jpg;1276
264;264;3665;479;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 19:00:39;;;;0;;;caipu/601005.jpg;1276
265;265;3666;479;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-12 19:02:47;;;;0;;;caipu/601002.jpg;1276
266;266;3668;479;609958;;;"œ„¿±±¨—Ú∏Œ


";0;1;28;;2016-08-12 19:03:02;;;;0;;;caipu/202004.jpg;1276
267;267;3667;479;609950;;;¥ÛÀ‚‹»≤À;0;1;30;;2016-08-12 19:03:12;;;;0;;;caipu/303001.jpg;1276
268;268;5147;623;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 19:05:04;;;;0;;;caipu/303004.jpg;1108
269;269;5146;623;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-12 19:05:22;;;;0;;;caipu/101006.jpg;1108
270;270;5148;623;610010;;;∞◊∑π/–°ÕÎ;0;6;1;;2016-08-12 19:05:46;;;;0;;;caipu/601004.jpg;1108
271;271;3669;479;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-12 19:05:56;;;;0;;;caipu/203002.jpg;1276
272;272;5151;623;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-12 19:06:17;;;;0;;;caipu/203004.jpg;1108
273;273;5150;623;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-12 19:06:44;;;;0;;;caipu/203003.jpg;1108
274;274;5153;623;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-12 19:08:36;;;;0;;;caipu/103003.jpg;1108
275;275;5154;623;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-12 19:09:04;;;;0;;;caipu/103004.jpg;1108
276;276;3956;510;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-12 19:09:29;;;;0;;;caipu/102001.jpg;1216
277;277;3958;510;610004;;;ƒœπœ÷• ø∞¸;0;1;10;;2016-08-12 19:09:44;;;;0;;;caipu/503003.jpg;1216
278;278;5155;623;609971;;;¥Û¿Ì ØƒÃ”Õµ∞∏‚;0;1;13;;2016-08-12 19:11:08;;;;0;;;caipu/502001.jpg;1108
279;279;3960;510;609936;;;∆§µ∞ ›»‚÷‡;0;1;16;;2016-08-12 19:13:13;;;;0;;;caipu/602002.jpg;1216
280;280;3962;510;610006;;;øß∑»ƒÃœ„√Ê∞¸;0;1;16;;2016-08-12 19:14:16;;;;0;;;caipu/503005.jpg;1216
281;281;3963;510;610010;;;∞◊∑π/–°ÕÎ;0;2;1;;2016-08-12 19:15:08;;;;0;;;caipu/601004.jpg;1216
282;282;5156;623;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-12 19:15:49;;;;0;;;caipu/202002.jpg;1108
283;283;5157;623;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-12 19:16:45;;;;0;;;caipu/202003.jpg;1108
284;284;3964;510;610029;;;ª∆ª®≤À≥¥ƒæ∂˙;0;1;35;;2016-08-12 19:19:07;;;;0;;;caipu/304003.jpg;1216
285;285;3965;510;610040;;;∫£¥¯Ω·∂π∏ØÃ¿;0;1;30;;2016-08-12 19:19:09;;;;0;;;caipu/105004.jpg;1216
286;286;3966;510;610057;;;±¶±¶∞Ê≈£»‚≥¶∑€;0;1;15;;2016-08-12 19:22:37;;;;0;;;caipu/604001.jpg;1216
287;287;3596;472;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-12 19:28:42;;;;0;;;caipu/104002.jpg;1075
288;288;3598;472;609938;;;–°√◊ƒœπœ÷‡;0;1;13;;2016-08-12 19:30:25;;;;0;;;caipu/602004.jpg;1075
289;289;6640;765;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-12 19:33:19;;;;0;;;caipu/101006.jpg;1240
290;290;3603;472;609965;;;¥–Ω™≥¥–∑;0;1;109;;2016-08-12 19:34:46;;;;0;;;caipu/102005.jpg;1075
291;291;3600;472;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-12 19:34:54;;;;0;;;caipu/103005.jpg;1075
292;292;3606;472;609981;;;π‘≤Ë€ËΩ∏Î◊”Ã¿;0;1;48;;2016-08-12 19:34:57;;;;0;;;caipu/205001.jpg;1075
293;293;3608;472;609994;;;"∂¿º“±°∫…œ œ∫≈£»‚æÌ


";0;1;45;;2016-08-12 19:35:20;;;;0;;;caipu/201004.jpg;1075
294;294;3610;472;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-12 19:35:20;;;;0;;;caipu/601001.jpg;1075
295;295;6644;765;609954;;;¡π∞ËÀ‚»ÿŒ˜¿ºª®;0;1;29;;2016-08-12 19:35:43;;;;0;;;caipu/304001.jpg;1240
296;296;3611;472;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-12 19:36:03;;;;0;;;caipu/601002.jpg;1075
297;297;6655;765;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-12 19:36:10;;;;0;;;caipu/102004.jpg;1240
298;298;3613;472;610018;;;"’’…’º¶Õ»


";0;1;16;;2016-08-12 19:36:34;;;;0;;;caipu/204001.jpg;1075
299;299;6662;765;610024;;;"∫Ïæ∆Õ¡∂π…’—ºÕ»


";0;1;48;;2016-08-12 19:38:05;;;;0;;;caipu/204007.jpg;1240
300;300;6665;765;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-12 19:38:41;;;;0;;;caipu/104002.jpg;1240
301;301;3614;472;610026;;;”Ò÷Òƒœ±±–”—ºÕ»Ã¿;0;1;35;;2016-08-12 19:39:16;;;;0;;;caipu/204009.jpg;1075
302;302;6669;765;610055;;;∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…);0;1;9;;2016-08-12 19:39:17;;;;0;;;caipu/501004.jpg;1240
303;303;6667;765;610015;;;¥–”Õ¡π∞Ë≈∫∆¨;0;1;30;;2016-08-12 19:39:51;;;;0;;;caipu/302004.jpg;1240
304;304;3615;472;610035;;;ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆;0;1;46;;2016-08-12 19:41:32;;;;0;;;caipu/402004.jpg;1075
305;305;3617;472;610045;;;∂¨πœ≥¥ø‡πœ;0;1;29;;2016-08-12 19:42:22;;;;0;;;caipu/305004.jpg;1075
306;306;6672;765;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-12 19:43:18;;;;0;;;caipu/602003.jpg;1240
307;307;3618;472;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-12 19:43:40;;;;0;;;caipu/301001.jpg;1075
308;308;6676;765;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-12 19:43:54;;;;0;;;caipu/203004.jpg;1240
309;309;3620;472;610058;;;≥¨»À∆¯π„ Ω≥¶∑€;0;1;18;;2016-08-12 19:44:16;;;;0;;;caipu/604002.jpg;1075
310;310;6678;765;609940;;;«Â’Ùµ˚”„;0;1;56;;2016-08-12 19:45:18;;;;0;;;caipu/103001.jpg;1240
311;311;6680;765;609945;;;≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠;0;1;6;;2016-08-12 19:46:20;;;;0;;;caipu/404001.jpg;1240
312;312;3623;472;610067;;;±˘’Úª®¬›;0;1;35;;2016-08-12 19:46:46;;;;0;;;caipu/104006.jpg;1075
313;313;6686;765;610034;;;∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠;0;1;159;;2016-08-12 19:49:15;;;;0;;;caipu/402003.jpg;1240
314;314;6683;765;609947;;; ±±±˘—Û∆˚ÀÆ ;0;1;5;;2016-08-12 19:49:20;;;;0;;;caipu/404003.jpg;1240
315;315;6688;765;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-12 19:49:23;;;;0;;;caipu/601002.jpg;1240
316;316;6687;765;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 19:49:44;;;;0;;;caipu/601005.jpg;1240
317;317;6695;765;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-12 19:50:14;;;;0;;;caipu/301003.jpg;1240
318;318;6699;765;610042;;;ŒÂ≤ ∂π;0;1;29;;2016-08-12 19:51:58;;;;0;;;caipu/305001.jpg;1240
319;319;6005;704;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-12 19:52:28;;;;0;;;caipu/101002.jpg;1476
320;320;6700;765;610031;;;Ã«¥◊ﬁ¨«—¡Ô«‡ª®;0;1;33;;2016-08-12 19:52:40;;;;0;;;caipu/304005.jpg;1240
321;321;6006;704;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-12 19:55:08;;;;0;;;caipu/301002.jpg;1476
322;322;3164;438;610064;;;ª®∏Ú’Ùµ∞;0;1;37;;2016-08-12 19:55:18;;;;0;;;caipu/104003.jpg;1260
323;323;6007;704;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-12 19:57:09;;;;0;;;caipu/602003.jpg;1476
324;324;3165;438;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-12 19:58:14;;;;0;;;caipu/404002.jpg;1260
325;325;3166;438;609952;;;√¿√Óæ¯¬◊÷Æ∞◊¡´ª®;0;1;29;;2016-08-12 20:01:22;;;;0;;;caipu/303003.jpg;1260
326;326;3167;438;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-12 20:01:39;;;;0;;;caipu/202002.jpg;1260
327;327;3168;438;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 20:03:06;;;;0;;;caipu/303004.jpg;1260
328;328;3169;438;609971;;;¥Û¿Ì ØƒÃ”Õµ∞∏‚;0;1;13;;2016-08-12 20:04:53;;;;0;;;caipu/502001.jpg;1260
329;329;3170;438;609981;;;π‘≤Ë€ËΩ∏Î◊”Ã¿;0;1;48;;2016-08-12 20:05:52;;;;0;;;caipu/205001.jpg;1260
330;330;3171;438;609997;;;¥Ú¬±√Ê;0;1;26;;2016-08-12 20:05:55;;;;0;;;caipu/603001.jpg;1260
331;331;3172;438;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-12 20:06:22;;;;0;;;caipu/601002.jpg;1260
332;332;3173;438;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-12 20:08:55;;;;0;;;caipu/302001.jpg;1260
333;333;4440;1176;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-12 20:16:40;;;;0;;;caipu/101006.jpg;1554
334;334;4441;1176;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-12 20:17:07;;;;0;;;caipu/104002.jpg;1554
335;335;4443;1176;610037;;;¿±≥¥∫£¥¯Àø;0;1;19;;2016-08-12 20:19:25;;;;0;;;caipu/105001.jpg;1554
336;336;4444;1176;610038;;;÷•¬Èøæ◊œ≤À;0;1;25;;2016-08-12 20:20:07;;;;0;;;caipu/105002.jpg;1554
337;337;4449;1176;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-12 20:20:17;;;;0;;;caipu/202006.jpg;1554
338;338;5796;686;609969;;;œ„¿±∏Ø»È≥¥œ∫;0;1;56;;2016-08-12 20:22:17;;;;0;;;caipu/101004.jpg;1246
339;339;5797;686;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-12 20:24:14;;;;0;;;caipu/103003.jpg;1246
340;340;5799;686;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-12 20:24:33;;;;0;;;caipu/203003.jpg;1246
341;341;5801;686;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-12 20:27:10;;;;0;;;caipu/101002.jpg;1246
342;342;5225;630;609955;;;∫Ïæ∆Ï¿—Ú»‚;0;1;108;;2016-08-12 20:27:44;;;;0;;;caipu/202001.jpg;1173
343;343;5228;630;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-12 20:28:04;;;;0;;;caipu/101001.jpg;1173
344;344;5232;630;610043;;;»‚∂°«—◊”;0;1;39;;2016-08-12 20:28:08;;;;0;;;caipu/305002.jpg;1173
345;345;4452;1176;610010;;;∞◊∑π/–°ÕÎ;0;4;1;;2016-08-12 20:29:02;;;;0;;;caipu/601004.jpg;1554
346;346;5803;686;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-12 20:31:23;;;;0;;;caipu/303004.jpg;1246
347;347;5235;630;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-12 20:31:47;;;;0;;;caipu/301004.jpg;1173
348;348;5237;630;609952;;;√¿√Óæ¯¬◊÷Æ∞◊¡´ª®;0;1;29;;2016-08-12 20:31:50;;;;0;;;caipu/303003.jpg;1173
349;349;5240;630;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-12 20:33:25;;;;0;;;caipu/404002.jpg;1173
350;350;5804;686;609950;;;¥ÛÀ‚‹»≤À;0;1;30;;2016-08-12 20:35:44;;;;0;;;caipu/303001.jpg;1246
351;351;5806;686;610010;;;∞◊∑π/–°ÕÎ;0;4;1;;2016-08-12 20:37:10;;;;0;;;caipu/601004.jpg;1246
352;352;5242;630;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-12 20:41:28;;;;0;;;caipu/601005.jpg;1173
353;353;7504;842;610010;;;∞◊∑π/–°ÕÎ;0;2;1;;2016-08-13 11:05:06;;;;0;;;caipu/601004.jpg;1200
354;354;7507;842;610017;;;À·¿±≈∫∂°;0;1;33;;2016-08-13 11:05:27;;;;0;;;caipu/302006.jpg;1200
355;355;7503;842;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-13 11:05:42;;;;0;;;caipu/104002.jpg;1200
356;356;7243;817;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-13 11:06:13;;;;0;;;caipu/404002.jpg;1125
357;357;7239;817;609963;;;≈Ã–∑’Ùµ∞;0;1;55;;2016-08-13 11:06:20;;;;0;;;caipu/102003.jpg;1125
358;358;7240;817;609934;;;«€≤À≥¥—¸ª®;0;1;18;;2016-08-13 11:06:45;;;;0;;;caipu/203005.jpg;1125
359;359;7248;817;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-13 11:07:15;;;;0;;;caipu/202003.jpg;1125
360;360;7245;817;609947;;; ±±±˘—Û∆˚ÀÆ ;0;1;5;;2016-08-13 11:07:16;;;;0;;;caipu/404003.jpg;1125
361;361;7250;817;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-13 11:07:47;;;;0;;;caipu/303004.jpg;1125
362;362;7254;817;610011;;;∞◊∑π/¥ÛÕÎ;0;3;10;;2016-08-13 11:09:50;;;;0;;;caipu/601005.jpg;1125
363;363;7264;817;609980;;;»˝Àø˜≠”„;0;1;55;;2016-08-13 11:10:48;;;;0;;;caipu/106005.jpg;1125
364;364;7508;842;610030;;;∑¨«—”–ª˙ª®≤À;0;1;32;;2016-08-13 11:10:50;;;;0;;;caipu/304004.jpg;1200
365;365;3156;424;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-13 11:11:04;;;;0;;;caipu/602003.jpg;1548
366;366;7270;817;610053;;;µ∞Ã¢;0;1;8;;2016-08-13 11:11:06;;;;0;;;caipu/501002.jpg;1125
